lots,modes,c0,opex,vpub,cash,kcash,t_rep,readiness,resilience,scale,territorial_archetypes,capability_groups,public_core_lots,BASE_ok,chk_exact_lot_count,chk_territorial_archetypes,chk_capability_groups,chk_public_core_lots,chk_c0_limit,chk_opex_limit,chk_vpub_floor,chk_kcash_floor,chk_t_rep_floor,STRESS_ok
AGRI+TRANS+ENV+SSA,AAAB,1159.5,326.0,1088.8,327.0,1.003067,0.72,4.35,3.95,4.775,3,3,3,True,True,True,True,True,True,True,True,True,True,True
AGRI+TRANS+ENV+SSA,AAAC,1152.9,321.25,1020.8,329.25,1.024903,0.72,4.35,3.95,4.775,3,3,3,True,True,True,True,True,True,True,True,True,True,True
AGRI+TRANS+ENV+SSA,AABA,1162.0,327.0,1085.2,322.25,0.985474,0.72,4.35,3.95,4.775,3,3,3,True,True,True,True,True,True,True,True,True,True,True
AGRI+TRANS+ENV+SSA,AABB,1145.5,322.25,1024.0,354.25,1.099302,0.72,4.35,3.95,4.775,3,3,2,True,True,True,True,True,True,True,True,True,True,True
AGRI+TRANS+ENV+SSA,AABC,1138.9,317.5,956.0,356.5,1.122835,0.72,4.35,3.95,4.775,3,3,2,False,True,True,True,True,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,AACA,1156.4,323.25,1013.2,324.25,1.003094,0.72,4.35,3.95,4.775,3,3,3,True,True,True,True,True,True,True,True,True,True,True
AGRI+TRANS+ENV+SSA,AACB,1139.9,318.5,952.0,356.25,1.118524,0.72,4.35,3.95,4.775,3,3,2,False,True,True,True,True,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,AACC,1133.3,313.75,884.0,358.5,1.142629,0.72,4.35,3.95,4.775,3,3,2,False,True,True,True,True,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,ABAA,1163.5,327.25,1110.4,328.75,1.004584,0.72,4.35,3.95,4.775,3,3,3,True,True,True,True,True,True,True,True,True,True,True
AGRI+TRANS+ENV+SSA,ABAB,1147.0,322.5,1049.2,360.75,1.118605,0.72,4.35,3.95,4.775,3,3,2,True,True,True,True,True,True,True,True,True,True,True
AGRI+TRANS+ENV+SSA,ABAC,1140.4,317.75,981.2,363.0,1.142408,0.72,4.35,3.95,4.775,3,3,2,False,True,True,True,True,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,ABBA,1149.5,323.5,1045.6,356.0,1.100464,0.72,4.35,3.95,4.775,3,3,2,True,True,True,True,True,True,True,True,True,True,True
AGRI+TRANS+ENV+SSA,ABBB,1133.0,318.75,984.4,388.0,1.217255,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,ABBC,1126.4,314.0,916.4,390.25,1.242834,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,ABCA,1143.9,319.75,973.6,358.0,1.119625,0.72,4.35,3.95,4.775,3,3,2,False,True,True,True,True,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,ABCB,1127.4,315.0,912.4,390.0,1.238095,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,ABCC,1120.8,310.25,844.4,392.25,1.264303,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,ACAA,1158.5,323.75,1066.4,336.75,1.040154,0.72,4.35,3.95,4.775,3,3,3,True,True,True,True,True,True,True,True,True,True,True
AGRI+TRANS+ENV+SSA,ACAB,1142.0,319.0,1005.2,368.75,1.155956,0.72,4.35,3.95,4.775,3,3,2,True,True,True,True,True,True,True,True,True,True,True
AGRI+TRANS+ENV+SSA,ACAC,1135.4,314.25,937.2,371.0,1.180589,0.72,4.35,3.95,4.775,3,3,2,False,True,True,True,True,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,ACBA,1144.5,320.0,1001.6,364.0,1.1375,0.72,4.35,3.95,4.775,3,3,2,True,True,True,True,True,True,True,True,True,True,True
AGRI+TRANS+ENV+SSA,ACBB,1128.0,315.25,940.4,396.0,1.256146,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,ACBC,1121.4,310.5,872.4,398.25,1.282609,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,ACCA,1138.9,316.25,929.6,366.0,1.157312,0.72,4.35,3.95,4.775,3,3,2,False,True,True,True,True,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,ACCB,1122.4,311.5,868.4,398.0,1.277689,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,ACCC,1115.8,306.75,800.4,400.25,1.304808,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,BAAA,1163.0,327.0,1108.6,343.0,1.04893,0.72,4.35,3.95,4.775,3,3,3,True,True,True,True,True,True,True,True,True,True,True
AGRI+TRANS+ENV+SSA,BAAB,1146.5,322.25,1047.4,375.0,1.163693,0.72,4.35,3.95,4.775,3,3,2,True,True,True,True,True,True,True,True,True,True,True
AGRI+TRANS+ENV+SSA,BAAC,1139.9,317.5,979.4,377.25,1.188189,0.72,4.35,3.95,4.775,3,3,2,False,True,True,True,True,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,BABA,1149.0,323.25,1043.8,370.25,1.145398,0.72,4.35,3.95,4.775,3,3,2,True,True,True,True,True,True,True,True,True,True,True
AGRI+TRANS+ENV+SSA,BABB,1132.5,318.5,982.6,402.25,1.262951,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,BABC,1125.9,313.75,914.6,404.5,1.289243,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,BACA,1143.4,319.5,971.8,372.25,1.165102,0.72,4.35,3.95,4.775,3,3,2,False,True,True,True,True,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,BACB,1126.9,314.75,910.6,404.25,1.284353,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,BACC,1120.3,310.0,842.6,406.5,1.31129,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,BBAA,1150.5,323.5,1069.0,376.75,1.164606,0.72,4.35,3.95,4.775,3,3,2,True,True,True,True,True,True,True,True,True,True,True
AGRI+TRANS+ENV+SSA,BBAB,1134.0,318.75,1007.8,408.75,1.282353,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,True,True,True,False
AGRI+TRANS+ENV+SSA,BBAC,1127.4,314.0,939.8,411.0,1.308917,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,BBBA,1136.5,319.75,1004.2,404.0,1.263487,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,True,True,True,False
AGRI+TRANS+ENV+SSA,BBBB,1120.0,315.0,943.0,436.0,1.384127,0.72,4.35,3.95,4.775,3,3,0,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,BBBC,1113.4,310.25,875.0,438.25,1.412571,0.72,4.35,3.95,4.775,3,3,0,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,BBCA,1130.9,316.0,932.2,406.0,1.28481,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,BBCB,1114.4,311.25,871.0,438.0,1.407229,0.72,4.35,3.95,4.775,3,3,0,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,BBCC,1107.8,306.5,803.0,440.25,1.436378,0.72,4.35,3.95,4.775,3,3,0,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,BCAA,1145.5,320.0,1025.0,384.75,1.202344,0.72,4.35,3.95,4.775,3,3,2,True,True,True,True,True,True,True,True,True,True,True
AGRI+TRANS+ENV+SSA,BCAB,1129.0,315.25,963.8,416.75,1.321967,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,BCAC,1122.4,310.5,895.8,419.0,1.349436,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,BCBA,1131.5,316.25,960.2,412.0,1.302767,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,BCBB,1115.0,311.5,899.0,444.0,1.425361,0.72,4.35,3.95,4.775,3,3,0,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,BCBC,1108.4,306.75,831.0,446.25,1.454768,0.72,4.35,3.95,4.775,3,3,0,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,BCCA,1125.9,312.5,888.2,414.0,1.3248,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,BCCB,1109.4,307.75,827.0,446.0,1.449228,0.72,4.35,3.95,4.775,3,3,0,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,BCCC,1102.8,303.0,759.0,448.25,1.479373,0.72,4.35,3.95,4.775,3,3,0,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,CAAA,1157.8,323.25,1062.6,362.5,1.121423,0.72,4.35,3.95,4.775,3,3,3,True,True,True,True,True,True,True,True,True,True,True
AGRI+TRANS+ENV+SSA,CAAB,1141.3,318.5,1001.4,394.5,1.238619,0.72,4.35,3.95,4.775,3,3,2,True,True,True,True,True,True,True,True,True,True,True
AGRI+TRANS+ENV+SSA,CAAC,1134.7,313.75,933.4,396.75,1.264542,0.72,4.35,3.95,4.775,3,3,2,False,True,True,True,True,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,CABA,1143.8,319.5,997.8,389.75,1.219875,0.72,4.35,3.95,4.775,3,3,2,False,True,True,True,True,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,CABB,1127.3,314.75,936.6,421.75,1.339952,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,CABC,1120.7,310.0,868.6,424.0,1.367742,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,CACA,1138.2,315.75,925.8,391.75,1.240697,0.72,4.35,3.95,4.775,3,3,2,False,True,True,True,True,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,CACB,1121.7,311.0,864.6,423.75,1.36254,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,CACC,1115.1,306.25,796.6,426.0,1.39102,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,CBAA,1145.3,319.75,1023.0,396.25,1.239249,0.72,4.35,3.95,4.775,3,3,2,True,True,True,True,True,True,True,True,True,True,True
AGRI+TRANS+ENV+SSA,CBAB,1128.8,315.0,961.8,428.25,1.359524,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,CBAC,1122.2,310.25,893.8,430.5,1.387591,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,CBBA,1131.3,316.0,958.2,423.5,1.34019,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,CBBB,1114.8,311.25,897.0,455.5,1.463454,0.72,4.35,3.95,4.775,3,3,0,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,CBBC,1108.2,306.5,829.0,457.75,1.493475,0.72,4.35,3.95,4.775,3,3,0,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,CBCA,1125.7,312.25,886.2,425.5,1.36269,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,CBCB,1109.2,307.5,825.0,457.5,1.487805,0.72,4.35,3.95,4.775,3,3,0,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,CBCC,1102.6,302.75,757.0,459.75,1.51858,0.72,4.35,3.95,4.775,3,3,0,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,CCAA,1140.3,316.25,979.0,404.25,1.278261,0.72,4.35,3.95,4.775,3,3,2,False,True,True,True,True,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,CCAB,1123.8,311.5,917.8,436.25,1.400482,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,CCAC,1117.2,306.75,849.8,438.5,1.429503,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,CCBA,1126.3,312.5,914.2,431.5,1.3808,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,CCBB,1109.8,307.75,853.0,463.5,1.506093,0.72,4.35,3.95,4.775,3,3,0,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,CCBC,1103.2,303.0,785.0,465.75,1.537129,0.72,4.35,3.95,4.775,3,3,0,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,CCCA,1120.7,308.75,842.2,433.5,1.404049,0.72,4.35,3.95,4.775,3,3,1,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,CCCB,1104.2,304.0,781.0,465.5,1.53125,0.72,4.35,3.95,4.775,3,3,0,False,True,True,True,False,True,True,False,True,True,False
AGRI+TRANS+ENV+SSA,CCCC,1097.6,299.25,713.0,467.75,1.563074,0.72,4.35,3.95,4.775,3,3,0,False,True,True,True,False,True,True,False,True,True,False
INFRA+ARCTIC+TRANS+ENV,AAAA,1365.0,383.25,1350.0,345.0,0.900196,0.69,4.125,3.85,4.4,4,3,4,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,AAAB,1351.0,379.5,1285.2,372.25,0.980896,0.69,4.125,3.85,4.4,4,3,3,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,AAAC,1345.4,375.75,1213.2,374.25,0.996008,0.69,4.125,3.85,4.4,4,3,3,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,AABA,1352.5,379.75,1310.4,378.75,0.997367,0.69,4.125,3.85,4.4,4,3,3,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,AABB,1338.5,376.0,1245.6,406.0,1.079787,0.69,4.125,3.85,4.4,4,3,2,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,AABC,1332.9,372.25,1173.6,408.0,1.096038,0.69,4.125,3.85,4.4,4,3,2,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,AACA,1347.5,376.25,1266.4,386.75,1.027907,0.69,4.125,3.85,4.4,4,3,3,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,AACB,1333.5,372.5,1201.6,414.0,1.111409,0.69,4.125,3.85,4.4,4,3,2,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,AACC,1327.9,368.75,1129.6,416.0,1.128136,0.69,4.125,3.85,4.4,4,3,2,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,ABAA,1342.0,376.25,1265.4,388.75,1.033223,0.69,4.125,3.85,4.4,4,3,3,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,ABAB,1328.0,372.5,1200.6,416.0,1.116779,0.69,4.125,3.85,4.4,4,3,2,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,ABAC,1322.4,368.75,1128.6,418.0,1.133559,0.69,4.125,3.85,4.4,4,3,2,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,ABBA,1329.5,372.75,1225.8,422.5,1.133467,0.69,4.125,3.85,4.4,4,3,2,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,ABBB,1315.5,369.0,1161.0,449.75,1.218835,0.69,4.125,3.85,4.4,4,3,1,False,True,True,True,False,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,ABBC,1309.9,365.25,1089.0,451.75,1.236824,0.69,4.125,3.85,4.4,4,3,1,False,True,True,True,False,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,ABCA,1324.5,369.25,1181.8,430.5,1.165877,0.69,4.125,3.85,4.4,4,3,2,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,ABCB,1310.5,365.5,1117.0,457.75,1.252394,0.69,4.125,3.85,4.4,4,3,1,False,True,True,True,False,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,ABCC,1304.9,361.75,1045.0,459.75,1.270905,0.69,4.125,3.85,4.4,4,3,1,False,True,True,True,False,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,ACAA,1332.8,369.25,1171.4,392.75,1.063643,0.69,4.125,3.85,4.4,4,3,3,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,ACAB,1318.8,365.5,1106.6,420.0,1.149111,0.69,4.125,3.85,4.4,4,3,2,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,ACAC,1313.2,361.75,1034.6,422.0,1.166551,0.69,4.125,3.85,4.4,4,3,2,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,ACBA,1320.3,365.75,1131.8,426.5,1.166097,0.69,4.125,3.85,4.4,4,3,2,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,ACBB,1306.3,362.0,1067.0,453.75,1.253453,0.69,4.125,3.85,4.4,4,3,1,False,True,True,True,False,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,ACBC,1300.7,358.25,995.0,455.75,1.272156,0.69,4.125,3.85,4.4,4,3,1,False,True,True,True,False,False,True,False,True,True,False
INFRA+ARCTIC+TRANS+ENV,ACCA,1315.3,362.25,1087.8,434.5,1.199448,0.69,4.125,3.85,4.4,4,3,2,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,ACCB,1301.3,358.5,1023.0,461.75,1.288006,0.69,4.125,3.85,4.4,4,3,1,False,True,True,True,False,False,True,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,ACCC,1295.7,354.75,951.0,463.75,1.307259,0.69,4.125,3.85,4.4,4,3,1,False,True,True,True,False,True,True,False,True,True,False
INFRA+ARCTIC+TRANS+ENV,BAAA,1349.5,379.25,1296.0,381.25,1.005274,0.69,4.125,3.85,4.4,4,3,3,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,BAAB,1335.5,375.5,1231.2,408.5,1.087883,0.69,4.125,3.85,4.4,4,3,2,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,BAAC,1329.9,371.75,1159.2,410.5,1.104237,0.69,4.125,3.85,4.4,4,3,2,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,BABA,1337.0,375.75,1256.4,415.0,1.104458,0.69,4.125,3.85,4.4,4,3,2,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,BABB,1323.0,372.0,1191.6,442.25,1.188844,0.69,4.125,3.85,4.4,4,3,1,False,True,True,True,False,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,BABC,1317.4,368.25,1119.6,444.25,1.206382,0.69,4.125,3.85,4.4,4,3,1,False,True,True,True,False,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,BACA,1332.0,372.25,1212.4,423.0,1.136333,0.69,4.125,3.85,4.4,4,3,2,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,BACB,1318.0,368.5,1147.6,450.25,1.221845,0.69,4.125,3.85,4.4,4,3,1,False,True,True,True,False,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,BACC,1312.4,364.75,1075.6,452.25,1.23989,0.69,4.125,3.85,4.4,4,3,1,False,True,True,True,False,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,BBAA,1326.5,372.25,1211.4,425.0,1.141706,0.69,4.125,3.85,4.4,4,3,2,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,BBAB,1312.5,368.5,1146.6,452.25,1.227273,0.69,4.125,3.85,4.4,4,3,1,False,True,True,True,False,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,BBAC,1306.9,364.75,1074.6,454.25,1.245374,0.69,4.125,3.85,4.4,4,3,1,False,True,True,True,False,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,BBBA,1314.0,368.75,1171.8,458.75,1.244068,0.69,4.125,3.85,4.4,4,3,1,False,True,True,True,False,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,BBBB,1300.0,365.0,1107.0,486.0,1.331507,0.69,4.125,3.85,4.4,4,3,0,False,True,True,True,False,True,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,BBBC,1294.4,361.25,1035.0,488.0,1.350865,0.69,4.125,3.85,4.4,4,3,0,False,True,True,True,False,True,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,BBCA,1309.0,365.25,1127.8,466.75,1.277892,0.69,4.125,3.85,4.4,4,3,1,False,True,True,True,False,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,BBCB,1295.0,361.5,1063.0,494.0,1.366528,0.69,4.125,3.85,4.4,4,3,0,False,True,True,True,False,True,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,BBCC,1289.4,357.75,991.0,496.0,1.386443,0.69,4.125,3.85,4.4,4,3,0,False,True,True,True,False,True,True,False,True,True,False
INFRA+ARCTIC+TRANS+ENV,BCAA,1317.3,365.25,1117.4,429.0,1.174538,0.69,4.125,3.85,4.4,4,3,2,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,BCAB,1303.3,361.5,1052.6,456.25,1.262102,0.69,4.125,3.85,4.4,4,3,1,False,True,True,True,False,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,BCAC,1297.7,357.75,980.6,458.25,1.280922,0.69,4.125,3.85,4.4,4,3,1,False,True,True,True,False,True,True,False,True,True,False
INFRA+ARCTIC+TRANS+ENV,BCBA,1304.8,361.75,1077.8,462.75,1.279198,0.69,4.125,3.85,4.4,4,3,1,False,True,True,True,False,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,BCBB,1290.8,358.0,1013.0,490.0,1.368715,0.69,4.125,3.85,4.4,4,3,0,False,True,True,True,False,True,True,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,BCBC,1285.2,354.25,941.0,492.0,1.38885,0.69,4.125,3.85,4.4,4,3,0,False,True,True,True,False,True,True,False,True,True,False
INFRA+ARCTIC+TRANS+ENV,BCCA,1299.8,358.25,1033.8,470.75,1.314027,0.69,4.125,3.85,4.4,4,3,1,False,True,True,True,False,True,True,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,BCCB,1285.8,354.5,969.0,498.0,1.404795,0.69,4.125,3.85,4.4,4,3,0,False,True,True,True,False,True,True,False,True,True,False
INFRA+ARCTIC+TRANS+ENV,BCCC,1280.2,350.75,897.0,500.0,1.425517,0.69,4.125,3.85,4.4,4,3,0,False,True,True,True,False,True,True,False,True,True,False
INFRA+ARCTIC+TRANS+ENV,CAAA,1343.3,375.25,1236.0,388.25,1.034644,0.69,4.125,3.85,4.4,4,3,3,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,CAAB,1329.3,371.5,1171.2,415.5,1.118439,0.69,4.125,3.85,4.4,4,3,2,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,CAAC,1323.7,367.75,1099.2,417.5,1.135282,0.69,4.125,3.85,4.4,4,3,2,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,CABA,1330.8,371.75,1196.4,422.0,1.135171,0.69,4.125,3.85,4.4,4,3,2,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,CABB,1316.8,368.0,1131.6,449.25,1.220788,0.69,4.125,3.85,4.4,4,3,1,False,True,True,True,False,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,CABC,1311.2,364.25,1059.6,451.25,1.238847,0.69,4.125,3.85,4.4,4,3,1,False,True,True,True,False,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,CACA,1325.8,368.25,1152.4,430.0,1.167685,0.69,4.125,3.85,4.4,4,3,2,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,CACB,1311.8,364.5,1087.6,457.25,1.254458,0.69,4.125,3.85,4.4,4,3,1,False,True,True,True,False,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,CACC,1306.2,360.75,1015.6,459.25,1.273042,0.69,4.125,3.85,4.4,4,3,1,False,True,True,True,False,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,CBAA,1320.3,368.25,1151.4,432.0,1.173116,0.69,4.125,3.85,4.4,4,3,2,False,True,True,True,True,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,CBAB,1306.3,364.5,1086.6,459.25,1.259945,0.69,4.125,3.85,4.4,4,3,1,False,True,True,True,False,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,CBAC,1300.7,360.75,1014.6,461.25,1.278586,0.69,4.125,3.85,4.4,4,3,1,False,True,True,True,False,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,CBBA,1307.8,364.75,1111.8,465.75,1.276902,0.69,4.125,3.85,4.4,4,3,1,False,True,True,True,False,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,CBBB,1293.8,361.0,1047.0,493.0,1.365651,0.69,4.125,3.85,4.4,4,3,0,False,True,True,True,False,True,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,CBBC,1288.2,357.25,975.0,495.0,1.385584,0.69,4.125,3.85,4.4,4,3,0,False,True,True,True,False,True,True,False,True,True,False
INFRA+ARCTIC+TRANS+ENV,CBCA,1302.8,361.25,1067.8,473.75,1.311419,0.69,4.125,3.85,4.4,4,3,1,False,True,True,True,False,False,False,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,CBCB,1288.8,357.5,1003.0,501.0,1.401399,0.69,4.125,3.85,4.4,4,3,0,False,True,True,True,False,True,True,True,True,True,False
INFRA+ARCTIC+TRANS+ENV,CBCC,1283.2,353.75,931.0,503.0,1.421908,0.69,4.125,3.85,4.4,4,3,0,False,True,True,True,False,True,True,False,True,True,False
